,League,Year,Code,Team,Salary
6,mlb,2022,TEMP,Chicago White Sox,203205326.0
7,mlb,2022,TEMP,Houston Astros,183791796.0
8,mlb,2022,TEMP,Atlanta Braves,179938888.0
9,mlb,2022,TEMP,Los Angeles Angels,179877811.0
10,mlb,2022,TEMP,Toronto Blue Jays,177013980.0
11,mlb,2022,TEMP,San Francisco Giants,162453046.0
12,mlb,2022,TEMP,St. Louis Cardinals,156428325.0
13,mlb,2022,TEMP,Chicago Cubs,151054737.0
14,mlb,2022,TEMP,Texas Rangers,150037446.0
15,mlb,2022,TEMP,Minnesota Twins,149030158.0
16,mlb,2022,TEMP,Colorado Rockies,140012218.0
17,mlb,2022,TEMP,Detroit Tigers,136287588.0
18,mlb,2022,TEMP,Milwaukee Brewers,130769325.0
19,mlb,2022,TEMP,Washington Nationals,126809535.0
20,mlb,2022,TEMP,Seattle Mariners,115838907.0
21,mlb,2022,TEMP,Cincinnati Reds,115467321.0
22,mlb,2022,TEMP,Tampa Bay Rays,98342073.0
23,mlb,2022,TEMP,Kansas City Royals,92613711.0
24,mlb,2022,TEMP,Arizona Diamondbacks,85964090.0
25,mlb,2022,TEMP,Miami Marlins,82954422.0
26,mlb,2022,TEMP,Cleveland Guardians,66477492.0
27,mlb,2022,TEMP,Pittsburgh Pirates,56184032.0
28,mlb,2022,TEMP,Oakland Athletics,48443900.0
29,mlb,2022,TEMP,Baltimore Orioles,44888388.0
0,nfl,2020,CLE,Cleveland Browns,199101772.0
1,nfl,2020,DAL,Dallas Cowboys,191282501.0
2,nfl,2020,NYJ,New York Jets,182498749.0
3,nfl,2020,NE,New England Patriots,186649624.0
4,nfl,2020,JAC,Jacksonville Jaguars,184288252.0
5,nfl,2020,PHI,Philadelphia Eagles,200593459.0
6,nfl,2020,DEN,Denver Broncos,195780141.0
7,nfl,2020,WAS,Washington Football Team,193135405.0
8,nfl,2020,MIA,Miami Dolphins,202755153.0
9,nfl,2020,DET,Detroit Lions,201274115.0
10,nfl,2020,CIN,Cincinnati Bengals,197637354.0
11,nfl,2020,IND,Indianapolis Colts,231385518.0
12,nfl,2020,CHI,Chicago Bears,204713154.0
13,nfl,2020,LAR,Los Angeles Rams,196611667.0
14,nfl,2020,HOU,Houston Texans,210781361.0
15,nfl,2020,BAL,Baltimore Ravens,190989245.0
16,nfl,2020,LAC,Los Angeles Chargers,195831096.0
17,nfl,2020,PIT,Pittsburgh Steelers,194669953.0
18,nfl,2020,LV,Las Vegas Raiders,214145655.0
19,nfl,2020,NYG,New York Giants,192619204.0
20,nfl,2020,CAR,Carolina Panthers,204039300.0
21,nfl,2020,TB,Tampa Bay Buccaneers,199841623.0
22,nfl,2020,KC,Kansas City Chiefs,216749367.0
23,nfl,2020,GB,Green Bay Packers,199876795.0
24,nfl,2020,SF,San Francisco 49ers,202659073.0
25,nfl,2020,NO,New Orleans Saints,194082268.0
26,nfl,2020,TEN,Tennessee Titans,216614008.0
27,nfl,2020,BUF,Buffalo Bills,218228694.0
28,nfl,2020,ATL,Atlanta Falcons,199335990.0
29,nfl,2020,MIN,Minnesota Vikings,195029407.0
30,nfl,2020,ARI,Arizona Cardinals,194162965.0
31,nfl,2020,SEA,Seattle Seahawks,200893810.0
0,nfl,2021,JAC,Jacksonville Jaguars,180473269.0
1,nfl,2021,PHI,Philadelphia Eagles,189181452.0
2,nfl,2021,DEN,Denver Broncos,188343846.0
3,nfl,2021,PIT,Pittsburgh Steelers,175907130.0
4,nfl,2021,SEA,Seattle Seahawks,172703125.0
5,nfl,2021,CLE,Cleveland Browns,202441273.0
6,nfl,2021,LAC,Los Angeles Chargers,183047309.0
7,nfl,2021,HOU,Houston Texans,186825534.0
8,nfl,2021,WAS,Washington Football Team,193566718.0
9,nfl,2021,TEN,Tennessee Titans,184416734.0
10,nfl,2021,NE,New England Patriots,200573159.0
11,nfl,2021,NYJ,New York Jets,205736640.0
12,nfl,2021,GB,Green Bay Packers,181317830.0
13,nfl,2021,CAR,Carolina Panthers,181771931.0
14,nfl,2021,DAL,Dallas Cowboys,205327031.0
15,nfl,2021,CIN,Cincinnati Bengals,191286587.0
16,nfl,2021,IND,Indianapolis Colts,187317746.0
17,nfl,2021,KC,Kansas City Chiefs,185112146.0
18,nfl,2021,NYG,New York Giants,182521051.0
19,nfl,2021,LAR,Los Angeles Rams,184237455.0
20,nfl,2021,MIA,Miami Dolphins,195163942.0
21,nfl,2021,CHI,Chicago Bears,188749384.0
22,nfl,2021,DET,Detroit Lions,196592545.0
23,nfl,2021,TB,Tampa Bay Buccaneers,181119199.0
24,nfl,2021,ARI,Arizona Cardinals,191127625.0
25,nfl,2021,SF,San Francisco 49ers,195101014.0
26,nfl,2021,BUF,Buffalo Bills,187735198.0
27,nfl,2021,LV,Las Vegas Raiders,189930974.0
28,nfl,2021,NO,New Orleans Saints,185212258.0
29,nfl,2021,BAL,Baltimore Ravens,182781957.0
30,nfl,2021,ATL,Atlanta Falcons,185499791.0
31,nfl,2021,MIN,Minnesota Vikings,188620675.0
0,nfl,2022,CLE,Cleveland Browns,186513983.0
1,nfl,2022,CAR,Carolina Panthers,202249051.0
2,nfl,2022,DEN,Denver Broncos,210892216.0
3,nfl,2022,NYJ,New York Jets,202470545.0
4,nfl,2022,LV,Las Vegas Raiders,199666719.0
5,nfl,2022,IND,Indianapolis Colts,205811217.0
6,nfl,2022,ATL,Atlanta Falcons,201717487.0
7,nfl,2022,WAS,Washington Commanders,207402414.0
8,nfl,2022,SF,San Francisco 49ers,206082457.0
9,nfl,2022,CHI,Chicago Bears,204696905.0
10,nfl,2022,PHI,Philadelphia Eagles,219359743.0
11,nfl,2022,DAL,Dallas Cowboys,215338768.0
12,nfl,2022,PIT,Pittsburgh Steelers,210658592.0
13,nfl,2022,MIA,Miami Dolphins,208559442.0
14,nfl,2022,LAC,Los Angeles Chargers,212129671.0
15,nfl,2022,GB,Green Bay Packers,211925991.0
16,nfl,2022,KC,Kansas City Chiefs,205249141.0
17,nfl,2022,DET,Detroit Lions,214423875.0
18,nfl,2022,NYG,New York Giants,203667108.0
19,nfl,2022,TB,Tampa Bay Buccaneers,202960773.0
20,nfl,2022,JAC,Jacksonville Jaguars,231233180.0
21,nfl,2022,ARI,Arizona Cardinals,204903998.0
22,nfl,2022,NE,New England Patriots,208004554.0
23,nfl,2022,CIN,Cincinnati Bengals,210200068.0
24,nfl,2022,BUF,Buffalo Bills,206691460.0
25,nfl,2022,TEN,Tennessee Titans,208998318.0
26,nfl,2022,SEA,Seattle Seahawks,215796566.0
27,nfl,2022,HOU,Houston Texans,212666643.0
28,nfl,2022,MIN,Minnesota Vikings,208790359.0
29,nfl,2022,LAR,Los Angeles Rams,200270156.0
30,nfl,2022,BAL,Baltimore Ravens,204617520.0
31,nfl,2022,NO,New Orleans Saints,206828041.0
0,nhl,2020,NJD,New Jersey Devils,62254273.0
1,nhl,2020,OTT,Ottawa Senators,66354638.0
2,nhl,2020,LAK,Los Angeles Kings,71143210.0
3,nhl,2020,BUF,Buffalo Sabres,72678411.0
4,nhl,2020,DET,Detroit Red Wings,73725168.0
5,nhl,2020,CBJ,Columbus Blue Jackets,73835118.0
6,nhl,2020,NYR,New York Rangers,74226625.0
7,nhl,2020,CAR,Carolina Hurricanes,77568328.0
8,nhl,2020,CGY,Calgary Flames,77897228.0
9,nhl,2020,PHI,Philadelphia Flyers,78849867.0
10,nhl,2020,SJS,San Jose Sharks,79896022.0
11,nhl,2020,FLA,Florida Panthers,80743103.0
12,nhl,2020,MIN,Minnesota Wild,81088412.0
13,nhl,2020,MTL,Montreal Canadiens,81500000.0
14,nhl,2020,PIT,Pittsburgh Penguins,81500000.0
15,nhl,2020,NYI,New York Islanders,81500000.0
16,nhl,2020,WAS,Washington Capitals,81500000.0
17,nhl,2020,TOR,Toronto Maple Leafs,81500000.0
18,nhl,2020,TBL,Tampa Bay Lightning,81500000.0
19,nhl,2020,DAL,Dallas Stars,81500000.0
20,nhl,2020,VAN,Vancouver Canucks,81500000.0
21,nhl,2020,ANA,Anaheim Ducks,81500000.0
22,nhl,2020,COL,Colorado Avalanche,81500000.0
23,nhl,2020,STL,St Louis Blues,81500000.0
24,nhl,2020,CHI,Chicago Blackhawks,81500000.0
25,nhl,2020,EDM,Edmonton Oilers,81500000.0
26,nhl,2020,WPG,Winnipeg Jets,81500000.0
27,nhl,2020,ARI,Arizona Coyotes,81500000.0
28,nhl,2020,VGK,Vegas Golden Knights,81500000.0
29,nhl,2020,BOS,Boston Bruins,82245943.0
30,nhl,2020,NSH,Nashville Predators,83520657.0
0,nhl,2021,ANA,Anaheim Ducks,60305455.0
1,nhl,2021,BUF,Buffalo Sabres,65994622.0
2,nhl,2021,CBJ,Columbus Blue Jackets,69433690.0
3,nhl,2021,DET,Detroit Red Wings,69557687.0
4,nhl,2021,OTT,Ottawa Senators,71522731.0
5,nhl,2021,NSH,Nashville Predators,71653906.0
6,nhl,2021,SEA,Seattle Kraken,71773775.0
7,nhl,2021,NJD,New Jersey Devils,73577425.0
8,nhl,2021,SJS,San Jose Sharks,76292867.0
9,nhl,2021,NYI,New York Islanders,79269354.0
10,nhl,2021,DAL,Dallas Stars,81500000.0
11,nhl,2021,LAK,Los Angeles Kings,81500000.0
12,nhl,2021,CAR,Carolina Hurricanes,81500000.0
13,nhl,2021,VGK,Vegas Golden Knights,81500000.0
14,nhl,2021,PIT,Pittsburgh Penguins,81500000.0
15,nhl,2021,MTL,Montreal Canadiens,81500000.0
16,nhl,2021,PHI,Philadelphia Flyers,81500000.0
17,nhl,2021,WAS,Washington Capitals,81500000.0
18,nhl,2021,FLA,Florida Panthers,81500000.0
19,nhl,2021,TBL,Tampa Bay Lightning,81500000.0
20,nhl,2021,CGY,Calgary Flames,81500000.0
21,nhl,2021,VAN,Vancouver Canucks,81500000.0
22,nhl,2021,COL,Colorado Avalanche,81500000.0
23,nhl,2021,CHI,Chicago Blackhawks,81500000.0
24,nhl,2021,STL,St Louis Blues,81500000.0
25,nhl,2021,EDM,Edmonton Oilers,81500000.0
26,nhl,2021,WPG,Winnipeg Jets,81500000.0
27,nhl,2021,TOR,Toronto Maple Leafs,81500000.0
28,nhl,2021,BOS,Boston Bruins,81650744.0
29,nhl,2021,NYR,New York Rangers,82449595.0
30,nhl,2021,MIN,Minnesota Wild,83330618.0
31,nhl,2021,ARI,Arizona Coyotes,85587556.0
0,nhl,2022,BUF,Buffalo Sabres,65265598.0
1,nhl,2022,ARI,Arizona Coyotes,67553790.0
2,nhl,2022,ANA,Anaheim Ducks,70771464.0
3,nhl,2022,DET,Detroit Red Wings,74721594.0
4,nhl,2022,OTT,Ottawa Senators,79244572.0
5,nhl,2022,LAK,Los Angeles Kings,80201091.0
6,nhl,2022,NYI,New York Islanders,81095304.0
7,nhl,2022,NSH,Nashville Predators,81370388.0
8,nhl,2022,WPG,Winnipeg Jets,81735703.0
9,nhl,2022,STL,St Louis Blues,80736327.0
10,nhl,2022,MIN,Minnesota Wild,82114357.0
11,nhl,2022,CHI,Chicago Blackhawks,81924351.0
12,nhl,2022,EDM,Edmonton Oilers,81604000.0
13,nhl,2022,SEA,Seattle Kraken,82500000.0
14,nhl,2022,WAS,Washington Capitals,82400000.0
15,nhl,2022,MTL,Montreal Canadiens,81367500.0
16,nhl,2022,NJD,New Jersey Devils,82500000.0
17,nhl,2022,CAR,Carolina Hurricanes,82387500.0
18,nhl,2022,PIT,Pittsburgh Penguins,82500000.0
19,nhl,2022,BOS,Boston Bruins,82500000.0
20,nhl,2022,PHI,Philadelphia Flyers,82205000.0
21,nhl,2022,TOR,Toronto Maple Leafs,82287500.0
22,nhl,2022,TBL,Tampa Bay Lightning,82500000.0
23,nhl,2022,SJS,San Jose Sharks,82500000.0
24,nhl,2022,VAN,Vancouver Canucks,81250000.0
25,nhl,2022,COL,Colorado Avalanche,82475000.0
26,nhl,2022,CBJ,Columbus Blue Jackets,82500000.0
27,nhl,2022,VGK,Vegas Golden Knights,82500000.0
28,nhl,2022,CGY,Calgary Flames,82590180.0
29,nhl,2022,DAL,Dallas Stars,81981992.0
30,nhl,2022,NYR,New York Rangers,83446494.0
31,nhl,2022,FLA,Florida Panthers,87439609.0
0,nba,2020,TEMP,New York Knicks,101969879.0
1,nba,2020,TEMP,Oklahoma City Thunder,104570165.0
2,nba,2020,TEMP,Charlotte Hornets,107134070.0
3,nba,2020,TEMP,Detroit Pistons,115013466.0
4,nba,2020,TEMP,Sacramento Kings,115582515.0
5,nba,2020,TEMP,Atlanta Hawks,116695055.0
6,nba,2020,TEMP,Orlando Magic,118898403.0
7,nba,2020,TEMP,Dallas Mavericks,125815404.0
8,nba,2020,TEMP,Cleveland Cavaliers,126527288.0
9,nba,2020,TEMP,Chicago Bulls,128065350.0
10,nba,2020,TEMP,Indiana Pacers,129005732.0
11,nba,2020,TEMP,Houston Rockets,129533390.0
12,nba,2020,TEMP,Phoenix Suns,130285572.0
13,nba,2020,TEMP,Boston Celtics,130767745.0
14,nba,2020,TEMP,Denver Nuggets,131820534.0
15,nba,2020,TEMP,New Orleans Pelicans,132616252.0
16,nba,2020,TEMP,Milwaukee Bucks,133224345.0
17,nba,2020,TEMP,Memphis Grizzlies,134245326.0
18,nba,2020,TEMP,Portland Trail Blazers,135448164.0
19,nba,2020,TEMP,Miami Heat,135572405.0
20,nba,2020,TEMP,LA Clippers,137405301.0
21,nba,2020,TEMP,Los Angeles Lakers,138544305.0
22,nba,2020,TEMP,Utah Jazz,138998838.0
23,nba,2020,TEMP,Toronto Raptors,143726386.0
24,nba,2020,TEMP,Philadelphia 76ers,147787869.0
25,nba,2020,TEMP,San Antonio Spurs,150150620.0
26,nba,2020,TEMP,Minnesota Timberwolves,159195461.0
27,nba,2020,TEMP,Washington Wizards,160772292.0
28,nba,2020,TEMP,Brooklyn Nets,168550487.0
29,nba,2020,TEMP,Golden State Warriors,175825052.0
0,nba,2021,TEMP,Oklahoma City Thunder,90513233.0
1,nba,2021,TEMP,Memphis Grizzlies,115994102.0
2,nba,2021,TEMP,New York Knicks,118396240.0
3,nba,2021,TEMP,Charlotte Hornets,120990744.0
4,nba,2021,TEMP,San Antonio Spurs,126419926.0
5,nba,2021,TEMP,Orlando Magic,128481240.0
6,nba,2021,TEMP,Detroit Pistons,128989131.0
7,nba,2021,TEMP,Portland Trail Blazers,129526823.0
8,nba,2021,TEMP,Houston Rockets,132065764.0
9,nba,2021,TEMP,Sacramento Kings,132576503.0
10,nba,2021,TEMP,Atlanta Hawks,132773339.0
11,nba,2021,TEMP,Cleveland Cavaliers,133138401.0
12,nba,2021,TEMP,Phoenix Suns,133742329.0
13,nba,2021,TEMP,New Orleans Pelicans,134663536.0
14,nba,2021,TEMP,Boston Celtics,135425801.0
15,nba,2021,TEMP,Indiana Pacers,136089712.0
16,nba,2021,TEMP,Chicago Bulls,136118673.0
17,nba,2021,TEMP,Miami Heat,138804919.0
18,nba,2021,TEMP,Denver Nuggets,138963942.0
19,nba,2021,TEMP,Utah Jazz,145969091.0
20,nba,2021,TEMP,Dallas Mavericks,146734486.0
21,nba,2021,TEMP,Toronto Raptors,149439621.0
22,nba,2021,TEMP,Washington Wizards,155635311.0
23,nba,2021,TEMP,Philadelphia 76ers,156429129.0
24,nba,2021,TEMP,Milwaukee Bucks,160663369.0
25,nba,2021,TEMP,Los Angeles Lakers,160861720.0
26,nba,2021,TEMP,Minnesota Timberwolves,165734220.0
27,nba,2021,TEMP,LA Clippers,166162398.0
28,nba,2021,TEMP,Brooklyn Nets,172820410.0
29,nba,2021,TEMP,Golden State Warriors,184024769.0
0,nba,2022,TEMP,San Antonio Spurs,101549048.0
1,nba,2022,TEMP,Indiana Pacers,123981439.0
2,nba,2022,TEMP,Detroit Pistons,127673493.0
3,nba,2022,TEMP,Memphis Grizzlies,127756781.0
4,nba,2022,TEMP,Houston Rockets,138296534.0
5,nba,2022,TEMP,Orlando Magic,138311945.0
6,nba,2022,TEMP,Charlotte Hornets,146049640.0
7,nba,2022,TEMP,Utah Jazz,147162541.0
8,nba,2022,TEMP,Atlanta Hawks,149133740.0
9,nba,2022,TEMP,Toronto Raptors,149260166.0
10,nba,2022,TEMP,New York Knicks,150263571.0
11,nba,2022,TEMP,Portland Trail Blazers,151480955.0
12,nba,2022,TEMP,Miami Heat,152766041.0
13,nba,2022,TEMP,Chicago Bulls,153093665.0
14,nba,2022,TEMP,New Orleans Pelicans,154090191.0
15,nba,2022,TEMP,Cleveland Cavaliers,154561446.0
16,nba,2022,TEMP,Sacramento Kings,154815256.0
17,nba,2022,TEMP,Oklahoma City Thunder,155437627.0
18,nba,2022,TEMP,Philadelphia 76ers,164391836.0
19,nba,2022,TEMP,Brooklyn Nets,166975123.0
20,nba,2022,TEMP,Denver Nuggets,169601210.0
21,nba,2022,TEMP,Minnesota Timberwolves,174906722.0
22,nba,2022,TEMP,Phoenix Suns,175806777.0
23,nba,2022,TEMP,Boston Celtics,176795764.0
24,nba,2022,TEMP,Los Angeles Lakers,180067292.0
25,nba,2022,TEMP,Dallas Mavericks,180090371.0
26,nba,2022,TEMP,Milwaukee Bucks,181849255.0
27,nba,2022,TEMP,Washington Wizards,183801576.0
28,nba,2022,TEMP,LA Clippers,193025394.0
29,nba,2022,TEMP,Golden State Warriors,199320856.0
